                    0                     1
 1.00000000000000e-01  3.07150141550564e+02
 1.00000250000000e-01  3.07150141550564e+02
 1.00000550000000e-01  3.07150141550564e+02
 1.00000910000000e-01  3.07150141550564e+02
 1.00001342000000e-01  3.07150141550564e+02
 1.00001860400000e-01  3.07150141550564e+02
 1.00002482480000e-01  3.07150141550564e+02
 1.00003228976000e-01  3.07150141550564e+02
 1.00004124771200e-01  3.07150141550564e+02
 1.00005199725440e-01  3.07150141550564e+02
 1.00006489670528e-01  3.07150141550564e+02
 1.00008037604634e-01  3.07150141550564e+02
 1.00009895125560e-01  3.07150141550564e+02
 1.00012124150672e-01  3.07150141550564e+02
 1.00014798980807e-01  3.07150141550564e+02
 1.00018008776968e-01  3.07150141550564e+02
 1.00021860532362e-01  3.07150141550564e+02
 1.00026482638834e-01  3.07150141550564e+02
 1.00032029166601e-01  3.07150141550564e+02
 1.00038684999921e-01  3.07150141550564e+02
 1.00046671999906e-01  3.07150141550564e+02
 1.00056256399887e-01  3.07150141550564e+02
 1.00067757679864e-01  3.07150141550564e+02
 1.00081559215837e-01  3.07150141550564e+02
 1.00098121059004e-01  3.07150141550564e+02
 1.00117995270805e-01  3.07150141550564e+02
 1.00141844324966e-01  3.07150141550564e+02
 1.00170463189959e-01  3.07150141550564e+02
 1.00204805827951e-01  3.07150141550564e+02
 1.00246016993541e-01  3.07150141550564e+02
 1.00287863629444e-01  3.07150141550564e+02
 1.00329710256385e-01  3.07150141550564e+02
 1.00371556874745e-01  3.07150141550564e+02
 1.00413403484949e-01  3.07150141550564e+02
 1.00455250087492e-01  3.07150141550564e+02
 1.00497096682940e-01  3.07150141550564e+02
 1.00538943271922e-01  3.07150141550564e+02
 1.00580789855078e-01  3.07150141550564e+02
 1.00622636433012e-01  3.07150141550564e+02
 1.00664483006293e-01  3.07150141550564e+02
 1.00706329575466e-01  3.07150141550564e+02
 1.00748176139291e-01  3.07150141591203e+02
 1.00790022698010e-01  3.07150141694549e+02
 1.00831869252592e-01  3.07150141852144e+02
 1.00873715804015e-01  3.07150142050183e+02
 1.00915562353144e-01  3.07150142327360e+02
 1.00957408900676e-01  3.07150142763786e+02
 1.00999255447198e-01  3.07150143401556e+02
 1.01041101993233e-01  3.07150144282865e+02
 1.01082948539240e-01  3.07150145465267e+02
 1.01124795085689e-01  3.07150147037235e+02
 1.01166641633048e-01  3.07150149105710e+02
 1.01208488181708e-01  3.07150151763734e+02
 1.01250334731972e-01  3.07150155144500e+02
 1.01292181282899e-01  3.07150159455574e+02
 1.01334027833683e-01  3.07150164948759e+02
 1.01375874384514e-01  3.07150171901623e+02
 1.01417720935657e-01  3.07150180615258e+02
 1.01459567487481e-01  3.07150191445009e+02
 1.01501414039103e-01  3.07150204812621e+02
 1.01543260590653e-01  3.07150221250964e+02
 1.01585107142295e-01  3.07150241361547e+02
 1.01626953694283e-01  3.07150265746559e+02
 1.01668800246629e-01  3.07150295511699e+02
 1.01710646798867e-01  3.07150331884292e+02
 1.01752493351113e-01  3.07150375543138e+02
 1.01794339903545e-01  3.07150426914358e+02
 1.01836186456451e-01  3.07150485131080e+02
 1.01878033009717e-01  3.07150548499117e+02
 1.01919879562902e-01  3.07150615832556e+02
 1.01961726116124e-01  3.07150686053894e+02
 1.02003572669577e-01  3.07150758186159e+02
 1.02045419223525e-01  3.07150830916671e+02
 1.02087265777357e-01  3.07150903057086e+02
 1.02129112331167e-01  3.07150973182240e+02
 1.02170958885100e-01  3.07151039356323e+02
 1.02212805439392e-01  3.07151100253603e+02
 1.02254651993919e-01  3.07151153976545e+02
 1.02296498548372e-01  3.07151199093224e+02
 1.02338345102856e-01  3.07151235685492e+02
 1.02380191657540e-01  3.07151264321019e+02
 1.02422038212586e-01  3.07151286312594e+02
 1.02463884767549e-01  3.07151303310078e+02
 1.02505731322511e-01  3.07151316392343e+02
 1.02547577877604e-01  3.07151326245966e+02
 1.02589424433049e-01  3.07151333502697e+02
 1.02631270988671e-01  3.07151338605673e+02
 1.02673117544243e-01  3.07151342041490e+02
 1.02714964099866e-01  3.07151344347395e+02
 1.02756810655708e-01  3.07151345849568e+02
 1.02798657211842e-01  3.07151346620439e+02
 1.02840503767901e-01  3.07151346610522e+02
 1.02882350323960e-01  3.07151345320001e+02
 1.02924196880148e-01  3.07151341855992e+02
 1.02966043436679e-01  3.07151335365666e+02
 1.03007889993259e-01  3.07151325091860e+02
 1.03049736549808e-01  3.07151310535148e+02
 1.03091583106423e-01  3.07151291607156e+02
 1.03133429663272e-01  3.07151268650592e+02
 1.03175276220255e-01  3.07151242404828e+02
 1.03217122777195e-01  3.07151213962637e+02
 1.03258969334173e-01  3.07151184699609e+02
 1.03300815891327e-01  3.07151156166331e+02
 1.03342662448868e-01  3.07151129931084e+02
 1.03384509006345e-01  3.07151107615330e+02
 1.03426355563806e-01  3.07151090588722e+02
 1.03468202121353e-01  3.07151079461423e+02
 1.03510048679159e-01  3.07151074095474e+02
 1.03551895236993e-01  3.07151073772698e+02
 1.03593741794800e-01  3.07151076300946e+02
 1.03635588352664e-01  3.07151079567885e+02
 1.03677434910726e-01  3.07151083000975e+02
 1.03719281469028e-01  3.07151086425314e+02
 1.03761128027272e-01  3.07151090928617e+02
 1.03802974585520e-01  3.07151097368963e+02
 1.03844821143878e-01  3.07151105122678e+02
 1.03886667702528e-01  3.07151113570264e+02
 1.03928514261122e-01  3.07151122171948e+02
 1.03970360819708e-01  3.07151130470007e+02
 1.04012207378372e-01  3.07151138575567e+02
 1.04054053937262e-01  3.07151146742571e+02
 1.04095900496256e-01  3.07151154848229e+02
 1.04137747055219e-01  3.07151162590182e+02
 1.04179593614223e-01  3.07151169551932e+02
 1.04221440173387e-01  3.07151175424118e+02
 1.04263286732768e-01  3.07151180184187e+02
 1.04305133292098e-01  3.07151183980205e+02
 1.04346979851430e-01  3.07151186992617e+02
 1.04388826410856e-01  3.07151189402547e+02
 1.04430672970533e-01  3.07151191333466e+02
 1.04472519530194e-01  3.07151192850512e+02
 1.04514366089842e-01  3.07151194017269e+02
 1.04556212649550e-01  3.07151194904999e+02
 1.04598059209444e-01  3.07151195582051e+02
 1.04639905769418e-01  3.07151196097520e+02
 1.04681752329364e-01  3.07151196484170e+02
 1.04723598889342e-01  3.07151196767085e+02
 1.04765445449459e-01  3.07151196954237e+02
 1.04807292009777e-01  3.07151197046208e+02
 1.04849138570052e-01  3.07151197066430e+02
 1.04890985130331e-01  3.07151197023458e+02
 1.04932831690693e-01  3.07151196903390e+02
 1.04974678251280e-01  3.07151196695141e+02
 1.05016524811859e-01  3.07151196383643e+02
 1.05058371372428e-01  3.07151195949646e+02
 1.05100217933053e-01  3.07151195371177e+02
 1.05142064493848e-01  3.07151194625779e+02
 1.05183911054735e-01  3.07151193700909e+02
 1.05225757615592e-01  3.07151192598027e+02
 1.05267604176474e-01  3.07151191328022e+02
 1.05309450737471e-01  3.07151189911794e+02
 1.05351297298631e-01  3.07151188380942e+02
 1.05393143859752e-01  3.07151186776786e+02
 1.05434990420875e-01  3.07151185148518e+02
 1.05476836982073e-01  3.07151183550000e+02
 1.05518683543471e-01  3.07151182035774e+02
 1.05560530104856e-01  3.07151180656491e+02
 1.05602376666234e-01  3.07151179454345e+02
 1.05644223227665e-01  3.07151178459768e+02
 1.05686069789254e-01  3.07151177696676e+02
 1.05727916350934e-01  3.07151177170512e+02
 1.05769762912589e-01  3.07151176860376e+02
 1.05811609474269e-01  3.07151176731460e+02
 1.05853456036056e-01  3.07151176734182e+02
 1.05895302597986e-01  3.07151176800973e+02
 1.05937149159882e-01  3.07151176879042e+02
 1.05978995721782e-01  3.07151176951375e+02
 1.06020842283753e-01  3.07151177047527e+02
 1.06062688845910e-01  3.07151177198804e+02
 1.06104535408051e-01  3.07151177404428e+02
 1.06146381970183e-01  3.07151177649232e+02
 1.06188228532360e-01  3.07151177912800e+02
 1.06230075094678e-01  3.07151178200867e+02
 1.06271921657049e-01  3.07151178519949e+02
 1.06313768219401e-01  3.07151178871308e+02
 1.06355614781779e-01  3.07151179253875e+02
 1.06397461344262e-01  3.07151179655886e+02
 1.06439307906873e-01  3.07151180057800e+02
 1.06481154469456e-01  3.07151180441048e+02
 1.06523001032046e-01  3.07151180810490e+02
 1.06564847594707e-01  3.07151181167974e+02
 1.06606694157545e-01  3.07151181499403e+02
 1.06648540720358e-01  3.07151181816637e+02
 1.06690387283166e-01  3.07151182128135e+02
 1.06732233846019e-01  3.07151182412508e+02
 1.06774080409007e-01  3.07151182657020e+02
 1.06815926972040e-01  3.07151182857005e+02
 1.06857773535055e-01  3.07151183012949e+02
 1.06899620098094e-01  3.07151183132240e+02
