1.000340e-01	3.200000e-04
1.001340e-01	3.400000e-04
1.002340e-01	2.200000e-04
1.003340e-01	-2.700000e-04
1.004340e-01	1.100000e-04
1.005340e-01	5.800000e-04
1.006340e-01	1.040000e-03
1.007340e-01	5.400000e-04
1.008340e-01	3.000000e-04
1.009340e-01	-1.400000e-04
1.010340e-01	-3.100000e-04
1.011340e-01	-2.300000e-04
1.012340e-01	1.600000e-04
1.013340e-01	8.900000e-04
1.014340e-01	1.020000e-03
1.015340e-01	1.600000e-03
1.016340e-01	1.480000e-03
1.017340e-01	1.580000e-03
1.018340e-01	1.100000e-03
1.019340e-01	9.100000e-04
1.020340e-01	8.500000e-04
1.021340e-01	5.800000e-04
1.022340e-01	9.500000e-04
1.023340e-01	1.350000e-03
1.024340e-01	1.860000e-03
1.025340e-01	1.740000e-03
1.026340e-01	9.200000e-04
1.027340e-01	2.300000e-04
1.028340e-01	-2.600000e-04
1.029340e-01	2.100000e-04
1.030340e-01	6.400000e-04
1.031340e-01	7.100000e-04
1.032340e-01	7.600000e-04
1.033340e-01	1.180000e-03
1.034340e-01	1.140000e-03
1.035340e-01	8.900000e-04
1.036340e-01	3.100000e-04
1.037340e-01	5.700000e-04
1.038340e-01	8.200000e-04
1.039340e-01	1.000000e-03
1.040340e-01	1.020000e-03
1.041340e-01	9.500000e-04
1.042340e-01	4.500000e-04
1.043340e-01	1.900000e-04
1.044340e-01	-2.200000e-04
1.045340e-01	3.200000e-04
1.046340e-01	3.300000e-04
1.047340e-01	6.000000e-05
1.048340e-01	1.200000e-04
1.049340e-01	6.200000e-04
1.050340e-01	9.300000e-04
1.051340e-01	4.200000e-04
1.052340e-01	-1.800000e-04
1.053340e-01	7.200000e-04
1.054340e-01	1.330000e-03
1.055340e-01	1.250000e-03
1.056340e-01	1.170000e-03
1.057340e-01	1.040000e-03
1.058340e-01	1.430000e-03
1.059340e-01	7.300000e-04
1.060340e-01	7.700000e-04
1.061340e-01	8.000000e-04
1.062340e-01	8.100000e-04
1.063340e-01	4.100000e-04
1.064340e-01	3.700000e-04
1.065340e-01	2.100000e-04
1.066340e-01	8.000000e-05
1.067340e-01	-2.900000e-04
1.068340e-01	-3.100000e-04
1.069340e-01	1.200000e-04
1.070340e-01	4.400000e-04
1.071340e-01	2.500000e-04
1.072340e-01	-7.000000e-05
1.073340e-01	-4.500000e-04
1.074340e-01	-1.000000e-05
1.075340e-01	-3.200000e-04
1.076340e-01	1.500000e-04
1.077340e-01	2.000000e-04
1.078340e-01	6.600000e-04
1.079340e-01	3.800000e-04
1.080340e-01	2.700000e-04
1.081340e-01	4.000000e-04
1.082340e-01	3.400000e-04
1.083340e-01	-8.000000e-05
1.084340e-01	-2.200000e-04
1.085340e-01	6.000000e-05
1.086340e-01	8.000000e-04
1.087340e-01	6.400000e-04
1.088340e-01	9.300000e-04
1.089340e-01	8.800000e-04
1.090340e-01	7.400000e-04
1.091340e-01	-2.600000e-04
1.092340e-01	-4.500000e-04
1.093340e-01	1.300000e-04
1.094340e-01	6.200000e-04
1.095340e-01	5.000000e-04
1.096340e-01	1.100000e-04
1.097340e-01	-3.500000e-04
1.098340e-01	-3.200000e-04
1.099340e-01	-3.600000e-04
1.100340e-01	3.500000e-04
1.101340e-01	2.800000e-04
